study_hours,attendance,sleep_hours,previous_grade,final_grade
3.967910543565252,,6.082360540743123,,2.4506741189579175
5.192241553881967,87.56394621868834,8.703921768915732,2.023933316628254,3.2244472706336196
4.075449422589915,94.84976446822056,6.769003502203253,,1.7511981250990942
4.131007545135369,92.30621052651158,6.757067774588009,0.4785217580642813,2.2183226861424976
4.381655753062721,59.140669426961296,7.657619049244968,1.6668346553889193,
5.444267543267426,97.81459407566807,5.6740017148803386,,2.4420246961672767
4.042502756673045,68.83382202147313,7.198745715243469,,0.8990409506352779
7.511512251147042,66.96203305869182,6.427765877763861,,2.4522081034779144
,53.121566363889016,5.019259834892453,1.2215259278738548,
4.626256711677282,74.30868270524415,7.506223112089598,3.702177303448894,2.9364279235245068
4.12053788345165,55.45068078204643,6.605038289683126,1.5028232215210822,2.483496750227205
7.893955768707466,62.4269910463713,6.764462757332939,3.0314324882884005,3.876968521832152
5.393109553023149,65.84713108836407,5.184758584878763,2.120990105464971,0.7891532348682739
7.063689078937269,90.4413161745842,9.387100551644206,2.816342674569342,3.804362718268305
10.144396269630281,93.77443251979483,8.315071279579174,1.0404639320615967,2.153357961400065
5.534100531738518,65.12331587307348,8.446233826257968,3.7676198913533163,2.687824561979648
6.779261591246874,92.93490606222869,6.541832946337477,2.120353987657696,0.3978463898087594
5.164567978550848,92.86154686848955,,,1.522303765512428
7.130960750130702,88.23254751924367,9.929376073734266,1.460182773904454,3.0775165858526905
3.9654230997992554,57.334755700759075,6.908353737991198,0.40084539620209814,2.8276440603959614
7.81869488037116,84.51614234503646,5.876800305969919,2.694846590883395,0.16055755266164073
9.5977962472385,97.25120322902845,7.6252023617246705,0.03103859334969794,2.1863770539889784
4.274322879120682,84.12702393835785,8.750681182004946,1.9011719062620331,0.35311277187363777
4.1089949571984565,66.58084245539169,,0.771207610665837,3.9834257167126492
7.906768954235401,75.02896587154157,8.917862751909063,2.5095020177414487,3.5891863541331785
8.159144291461425,82.28625216755268,8.624499907775302,3.9176794925514087,0.08432264171414783
3.9542799456934636,75.52852043642518,5.385428218896912,1.8576116252825838,3.4345983156105233
4.159626365808285,55.99764708654849,5.989314841510785,,3.6777184022336304
4.436430782278985,65.60320223260103,8.43630574491965,2.031136747804484,1.4141928902538203
2.311098977931446,90.11980152768163,2.9310811542843433,1.9833601244160963,2.8780066201910635
3.1626961070316035,93.07090230477587,6.775816460252517,,1.7684149848311157
2.9917184664958643,56.86500163577851,4.853753197562993,3.559863474986726,2.6209299383053763
3.464404869791743,97.61933761993623,,3.1432018607518977,1.3612696171927658
4.930630225226437,66.44113089243046,6.551769866456194,1.1850230132671364,1.2902369465330734
5.468429465073042,,6.462633433138738,2.180033662895762,1.6977355554303162
8.101000985628154,,6.171608121831087,0.89558893322274,0.5822710346100046
3.003291918522418,90.59731173189417,5.354284525556778,1.775666792186159,3.3245558577415304
6.968644796953168,97.2874851112965,10.437866900228029,1.9368522630391625,
4.572022311548982,65.64597740144113,9.801193006242027,,1.6005982156233807
4.901072580695134,,5.256901269615575,3.5841134612999723,3.5762184508085784
6.3496389843332075,56.584345171810355,9.373175126955351,1.6584802495859114,1.9864952562526854
2.7545559568754028,,6.400801764290721,,2.1770156374034517
5.764819492368101,87.09888647569929,7.1937812099975655,,3.825992499108394
5.332904416426112,83.88616206006603,6.905089060154626,0.6971147140054428,3.5469055325799568
5.984902528016298,62.61573680675765,6.010377038119051,2.487527855561574,
,93.65215735076018,8.47577851540922,,1.8928601196724202
,58.44292316851975,7.1888297958649865,1.598025901042257,3.885184909714182
3.7245200314973683,52.681739576041544,6.285172865171138,3.943841208461399,1.4894651929144107
3.9380060899963647,85.87324953059561,5.043115834299291,0.4027744044152124,1.4862924340648003
,73.77378576163669,5.65960747942132,1.6947726079985692,0.7801209271566174
3.8890457616794905,92.4549009979338,4.537929826596855,1.2285998007598087,0.45729245647650085
3.7252257453869646,69.16985705291295,7.018335322622754,3.620352493553057,2.961219163023927
,58.41392942538564,5.205001611573406,,3.080121874806066
7.841008495979709,91.82210962349349,6.601659231222188,0.9507950412249153,3.8760518540119997
3.8585074125010475,77.44548158200358,9.055152780415556,0.3247511482017247,3.093672843621452
3.3352888537915426,59.45978961951774,8.798949359382378,2.50855357624447,0.9734099761343948
5.942831112772808,,6.951584658846073,1.345474847534839,0.1604663131540618
3.8955539114380575,75.55568192447502,6.869372910785275,2.6883375624242523,3.941749537478641
6.265863635511021,80.215649112016,9.819811824131513,0.1284790242712579,1.361802782174423
5.405846041702599,73.04491691032909,7.781134180538067,0.5335969407099577,1.247886169729683
1.9685117700055361,91.43544919090033,6.508290310185216,2.7454889310905735,3.62382083899753
8.095010402660122,91.4781357841525,4.860972824319322,0.8494826212099911,2.3403995941799445
8.591755346191043,85.46944109121931,7.5908098272471145,3.4303507030496063,0.8594846953965383
3.7744226190312276,,8.243985658874294,0.23436355084054172,3.556384970864958
4.224596880128032,91.94269309520345,6.052522713229534,0.8619279311422985,3.9734434202189735
,83.55064902664549,7.436804132707048,3.9942409939402745,0.3467142446033229
5.66891357997405,84.85120830021498,6.454640057627456,1.7323044103471705,3.449006513209949
,68.14914202019358,6.723951401201496,2.811862654178574,1.562062790737576
9.0204090775327,93.96397780785034,3.268266913656503,0.7306521954280547,2.0962897860268175
4.646105545011901,86.26858001174287,6.667327894425797,2.439474939942151,3.659263903059923
3.4034055109230925,55.629523326459726,8.454053953612082,2.904424273477674,3.893516783100469
2.2413615439709456,70.38890172030813,6.052896166650163,1.2579065434660421,1.0486556416351975
3.538139920116162,94.31901809800709,7.0787895523229745,3.315588447903511,0.8514030838396551
4.933746054252405,,5.866073939962119,2.413670313889133,0.3220662343660474
8.589115727035576,98.07083098210248,7.540662514439159,1.5564920384601209,2.247191410648552
,83.95812841597814,6.67521520369574,2.2305695733726343,0.05441758180267309
5.447575903277797,81.56879888216884,5.59113768897699,,1.6475931904397463
4.967154207854496,,8.998827201497692,0.6621411707754641,0.2935360666080342
7.376786546896168,62.439589436958855,8.393398020298322,1.6109294794678646,1.620903131717336
10.053864851747242,97.10291097442978,6.092639854107738,1.3737223520779724,0.15972875706243705
3.938262454159359,64.91362271170614,7.746682464126666,1.6036108903165043,3.3408690424350755
4.021121114963556,88.77526483594997,7.806118004230571,3.0444423539410317,0.8389559757542635
7.0883217541381445,69.65608991035396,7.963451852516764,1.9301536298666906,1.313234841431648
6.363782979252623,56.9627035392352,4.458616156007383,,3.4801919864255675
8.693414651472068,50.53576488476795,8.509909811548942,1.1747056534337448,2.9850642453288203
,,6.145451555611403,,0.8761534465682339
4.281415818425881,98.78894092744663,6.463258099838099,3.1478272419161657,0.2875976746299842
6.181309661384619,68.45680969046023,10.9568226283903,2.184098373283001,2.862695107421358
7.2174071611658155,67.85961669965224,7.452810071081518,2.188112585697791,1.5628102027524373
6.640964362394728,67.20458089247211,6.420516286829237,0.21336065202073407,3.064319996472885
6.014548062214596,76.02719186524293,3.692058440866141,1.5943986508738233,1.7811790895008417
7.133349379178307,72.03324417121468,,1.08293492968693,1.3840096518891056
7.3385911808913455,93.99573133635073,4.982185493787096,3.9973404913244615,1.804821632849586
7.764317982075054,75.27603958617452,5.494841644750744,,
6.297419775179286,75.38789190942845,6.502971551368226,3.537986139175454,3.6088811461614965
4.665763839366291,56.91857973602783,,,0.19906878635430214
5.293427372866645,99.1369770455193,8.15985997999864,1.3636656367683617,2.0964461649078205
7.413017933016714,62.498644543441486,6.76324373523961,2.1741375134964946,0.1313417163355104
3.366128658025528,53.66820337298013,7.462438095458231,3.362143519796775,1.8736381800974349
,83.15731244876045,6.099421460693342,3.5334731921236475,3.5411313163876015
4.213322375345278,79.76831850784363,7.209480534348026,0.6415755000245809,1.4463610656812387
,70.75728269963729,7.110005117167205,1.3582925648326785,3.729801684322573
7.556903725214598,71.1096116940339,8.45315484352203,1.3408927208542867,2.5224338866024376
,89.25319605232156,8.450767183658424,0.16817918430377876,3.7366213751720254
5.092873096312298,59.78563200498245,7.740966073308467,2.392951039407586,
2.2802877180401615,91.01266594724449,6.456478663680847,3.419280211968752,0.41374066659504916
6.492507132054442,82.4373556947509,8.11273344158519,1.5262975513020711,0.9246054702507083
6.29096836228215,70.94848868897623,6.86204730069543,2.960143779936708,1.5766818183340248
9.32650944661092,72.90143082919343,5.377128446930301,2.5108016544029597,0.6804275280483041
4.384443530093998,62.832360359304786,6.395068312133592,1.5025949419720033,1.979646419106642
5.438300655327878,87.60571663484873,7.126790475676486,0.5642391979691883,1.8854726228059624
5.498767367421511,75.64373711526339,8.365323675497118,2.8372954111038693,3.825036792109525
8.15490655952695,66.04272713749218,6.72470774176427,3.418260675764962,1.734911531583911
4.809408935226096,79.80250578804751,5.186201933140591,2.7434179696059675,3.142507217151991
5.558043051540679,99.78672260256616,7.085112524945229,0.07151393613927226,3.7676421794059194
,71.76311398282769,7.170184060084829,0.864931577563965,
5.3732182463127165,96.03457003893098,7.27875644335413,0.27791993953412764,0.8346704980463673
4.107132770898944,67.2508419962283,8.379807273931645,2.281544398304907,1.984119577014177
,52.736635346249294,8.528384860134848,3.0259107153616496,1.390959129183703
7.1472634997195446,60.21210531842144,6.1086836914275,0.44231674827463774,1.599434780548862
2.9469694011778795,70.9347571663842,6.075784812926585,3.353351282373541,1.4432273049830049
5.265939348293752,60.98174642972845,5.43970193356679,2.2220359135819328,3.3054368407000165
3.599758370121654,50.01135191091278,8.048223505420715,2.7598760485668996,1.8085562204897898
7.390093257849685,95.75007688737637,9.173230162506574,,2.094777328978753
1.9536261904324506,92.19397056154645,6.527377108136615,0.3347239529907893,3.9297894281882986
3.8821563054568236,87.11461157434735,6.63785415291251,3.604896091911157,0.23991708876606577
,58.390729782301435,9.200173835348464,0.5044107839496372,1.9518305591629952
8.13104805846868,56.0181788104993,7.758336779822511,,
4.868499477854025,53.38023747361916,7.654353557201583,3.4057547853244574,0.6046478327529061
3.8896009466136032,86.20145943864605,5.213625241039409,3.625016946951473,2.4461263784590956
8.76231413888118,96.44039803439426,8.018092103919129,2.0254866941805814,0.9578591181378671
2.103972199167512,71.52679104565185,5.606295489235363,2.3764185531017006,
0.6023880867598361,55.95703359980241,5.298969721097563,2.8325893383942287,1.3083986616003171
5.880028900106665,75.61964103660533,,3.3310346738108567,
3.9958915512947777,67.4415953729315,6.121310914826965,0.48604467815066466,2.392775514071574
2.9575343657385735,68.74124621749988,6.667600458422441,,
6.416712894598707,81.06653120778536,4.838527548212622,1.925104602046467,1.1395545556122442
5.487601427542398,85.93590566311012,8.438224459701509,1.802493700432676,1.666527400477646
3.871842738526543,55.53017994365804,8.691529441774644,1.695599007987993,1.4145514525604415
2.439391202658211,51.77951154032382,4.078986288788778,2.0368463409841704,2.0995088720223296
6.744914656560289,99.71651513428574,,3.780202213578414,
6.300402355917322,61.636417445777596,,2.1928150911686064,2.2666698150006583
4.801648272441234,52.691526245422956,8.28546330547418,3.812710153052557,2.616673247967729
8.693273992095332,59.493766454796,6.897330261000376,0.7211605224625623,1.230998066431281
2.859830467347695,51.94789231742321,7.0431633461214975,2.8965439153305326,0.5057049086201122
1.9489496581505223,69.59054473085858,6.722353525868172,3.248958154434989,3.0432301657243084
3.616183860237511,90.12008922256621,8.81819380635023,2.7165153253394476,3.403121530522728
4.908827967289004,67.06222248788603,5.140617981212458,,1.028024928889729
5.486678898645383,72.20917034391833,7.911760508102513,2.259251124344729,1.628367824632079
4.5175278842873405,83.77933867837194,8.651995247334325,,1.994276867854221
5.704110793028594,75.44470350349401,8.074510120810617,3.2865863886580002,2.1333073710117456
2.496921151619112,93.07228430106622,,0.4891548847223981,2.6379606843506074
7.887529208146519,93.30178375228783,6.206579855912952,3.3943506281235125,
4.835697643214862,50.49553477455768,8.435957233890298,1.65627447776177,2.885908330936068
7.234591663176255,,6.840864046987869,1.0147873199832431,0.24788402791764108
,73.03668001208369,8.850109114529005,3.4790742720557035,
5.913506438307568,99.44202706518315,6.988466506417946,,3.3106845422767766
6.139534560464408,74.16160379377176,6.418186327206295,3.2334587607072667,1.804861253113585
,99.34479726941487,8.959108305807444,1.053614447823378,0.5963589950729911
6.285445519735088,87.72846806028683,6.262657091471605,0.015717285688871208,3.940135380023839
7.658305060264863,62.430244230665316,4.880911361649166,1.9818367716117775,3.557141848297053
5.39304233940294,,6.224729675239257,0.40091302657153705,3.085254532900056
6.418007515177025,99.60678197392915,7.928549419882799,3.0175038220996386,1.6460464115968416
4.820528611425546,92.87653038759618,9.088058127380638,1.1043005442776415,0.7353829075571912
7.880234430898946,54.868344689561056,7.166694062944768,1.7745825864139149,3.765644725674005
3.6472153958814606,85.3185998404998,8.977295600851038,0.348134260366217,2.129404506068556
,67.27897929354066,4.96273761778361,1.1466369937890106,3.4094218415499404
4.919684098711313,50.349113094017405,6.335104802773145,3.125960973034288,1.368380023037703
2.1384497957639037,70.17404845134998,6.567137324268848,0.6063516476092778,1.3411532683178824
5.2562088298215786,,6.828160858791221,2.5886382445078295,3.9421619226961564
3.6378966850502383,90.94346352602358,7.126141582375295,3.6697034112180047,2.087332193979399
6.681287097977448,66.86653044228828,8.03636643608829,2.719347039030881,0.5627816954429852
3.694752041395218,91.37618469769086,6.332789742744264,3.2440867571689074,
4.107633133570441,50.029896941739764,7.208543030429689,0.4358865172156632,
1.220918538108938,65.39095750130596,6.932315664513922,,
4.095387361501847,62.0582607153881,5.611165144163275,3.578155408962364,1.850135941513202
0.15224134674208667,61.678368053430546,6.829499966377847,2.860422454472357,1.6757633683205104
1.8321943530285534,53.40933098827313,6.7845107051543225,2.5582153055092447,
6.520829312288595,59.35621352052509,6.752379152495431,2.6550669444868,1.419767857956967
6.571600317301664,77.777478494281,7.047639184872176,1.6568022172185737,3.9301950461583974
5.85091512356993,64.56805364188722,7.113510310920079,0.17822652647061288,0.7230796772036125
,70.8697391164574,6.3515572313390045,,2.3639467398725396
4.90457728771604,68.84334401735943,8.909072100956898,2.7148529448614154,0.3587971880330185
4.992794921818863,93.79524624999473,5.245779056195476,1.8912178564508988,2.935455935975928
2.6832706216149145,95.26494995052578,5.918544837295156,3.5990384614730297,3.979014752247886
8.006796603534301,74.647848582793,11.169945436335334,1.3446386599403954,3.276554551006529
6.7547245811513426,66.50779751578023,5.443012967516156,,2.222814162881205
4.558071652340672,55.34003520011818,4.969367987935362,3.4911853003177713,1.9389654295987682
5.053771677989062,97.67014396910474,8.101715117501827,3.187950619035942,3.3401198450673877
5.416765615895105,53.011347245014875,,2.059919242593379,3.743896338842897
0.9165302631514187,64.88251387841402,6.647089135041342,0.5229389578313999,3.956826103192372
4.5056452349588065,64.90331005850021,10.218737387614732,0.8602858858602098,
3.6360315040044027,66.02006430701074,4.682596116769899,2.6249119616352266,3.9636698991780492
,58.214342163620465,4.02705327139193,1.5401649513616467,0.623705008695326
4.43779941422809,89.15807154618486,4.751228197063453,,1.0141991037276368
8.595373053699046,56.12489309829946,8.347539352520478,3.7998200373288165,0.3560644989355848
6.28168572253402,81.74533295765814,,3.222547701099673,1.0869540659379267
3.8576420204344064,56.19230133529087,6.2311168045322365,1.5101816919822286,3.0717502064720446
6.145165562712317,,8.024818606001602,3.1547457169256963,3.4116974327137988
7.798710873172004,95.47147518429382,9.085382991267984,1.4057666938827338,3.115570580410287
6.849267365825538,59.506438315935284,9.681019621644738,0.6684003510625356,
5.119260739840349,91.0625077279852,6.630497078230228,0.13357281946342958,2.0558660500905823
3.706126444588852,77.2315435553568,3.5477924234950198,1.5428668510440802,2.834817156854586
6.39644662722718,53.89282598043848,5.76868161638547,3.6142372147891275,1.5633341970688872
5.786970770843499,97.77240957190338,,0.955946351022706,3.3652334059988074
6.790386440055465,62.34805834959462,6.611591805132414,0.826052659719136,
6.270343603363939,92.98226726763033,6.71821089848692,3.8792831409641613,2.791218793977634
7.09910543063867,58.44050028922821,8.678341896896004,0.10001645140236848,2.143743972516285
3.9295295768788643,92.69714410709264,8.911642640031372,3.1431286015750173,3.5409159368446903
7.634788131268651,50.6614406452647,6.742489519112825,1.2854798229634814,1.0080589347162099
5.395199209384799,75.58902282847403,8.647727314077727,0.14995182747863733,1.5245906134442029
9.150521745250531,88.47212897107784,7.536492049946634,3.6712101608383345,3.1105702787107563
3.6216243638208643,96.73977587463916,7.096758959293858,0.5585693208383344,1.9709955845173508
8.4719276063305,95.46010681032436,8.359816235664946,2.2071171349027816,3.5568560536967633
5.395821566925296,90.98124347738224,7.1083780723568735,1.0962168297181911,1.3855972790514093
3.6971639927711033,94.4095674830652,10.086716765646644,0.26077120873876414,1.477320675278579
4.032228331891357,59.960984291853826,4.842383249808162,0.19968994265351636,3.5549431575465014
4.3593053836113596,64.20921478558644,6.227243651361974,0.46222679534535516,1.8574812807281642
5.848331892803833,,6.810221654569075,0.2854680555575202,2.064498336809947
6.0456709760709995,68.85269655008494,7.659179035686986,3.0422324620796917,1.3310548613427176
3.852599992122842,69.66603351925943,8.901940730654633,1.9422648091337167,
4.951290815478035,77.22776623273377,,1.3715683653959188,2.623794843353568
9.284540717223727,57.99398816832207,4.866655525740689,1.6734756405280287,0.4793626461648155
8.455086340201422,84.56233318929947,,,3.517090564731637
5.872647339348064,58.37832696522533,8.132438149212946,3.643007250952589,3.1168125470604315
5.076006956336401,,4.087212010930891,2.8627059204903076,0.7629930548232111
5.240062653436523,75.1672565303077,6.994293799493801,3.538729509686751,2.7760797832982615
6.227035945460833,,4.614787253979554,1.2785921103504991,2.4105316851425393
2.954414869603189,86.97346166193637,,1.5244373040331314,0.7381402029465765
,82.27671782052612,5.645786609555801,2.454848727416912,1.0928140242009299
1.662831852244821,57.78866302900851,8.213897047362979,2.4945037891890567,1.6359460149353375
5.798446245210559,77.35226728077889,,1.9267993520493638,2.7969709409818955
6.294391879405482,54.37232508999427,,1.602631393751813,2.554893635268024
4.033627075401252,68.86815883983255,8.320098944436014,3.9447212464347805,
8.147973526580065,70.67582651449796,,3.2844945044708975,3.073642172456137
2.5484686739953175,51.99057197228769,7.495170685706415,1.7399207915521808,
2.0712502395803596,,5.778983996062666,2.909169908958274,2.4714366162490236
5.448903637119944,97.78247336332447,6.45148437620422,1.078246773009838,3.147960333539301
7.094196605224309,97.68163039148448,7.756406122057576,0.4006773049493195,1.3370534991168368
8.367855382915737,67.61635271262696,,1.4097241022109626,3.5249981132904225
4.0822314742621195,52.1550054474162,9.00545361033394,,2.459640343207763
7.157361666862592,58.954746966409076,6.876619450492821,0.0661484982426832,3.2894540552497222
4.922983060998585,69.610889671677,7.459676294445011,3.259168006543584,2.185116419161136
4.654745400118361,97.38898489846149,6.343394016393513,1.436773609556726,0.8737529799547215
6.767319874973345,57.059953176859246,7.2729848239341965,2.321672663120588,2.1696405147132345
6.304645756826839,,,0.29585274908382386,1.4844466551063524
1.8472156860315012,55.4341269687346,,0.6999873150023359,2.789996144148378
7.9530806994517915,99.06287886956383,4.294374273861256,3.55877490131024,1.9031751669389432
,69.08082495545675,7.497206344496343,2.434750111531203,3.3444512197107508
3.748874596980941,88.7617269449528,7.546842216033186,3.8011362006819422,2.7122900492876667
5.791607066874818,67.12955414055659,5.979739785478074,3.9950001375652677,2.738177732125296
5.988060372565478,81.38344385794043,5.073419445891229,1.4874404613323775,0.8686213339642599
,59.60080423700184,9.213818725755948,1.1952122563330985,3.9369990659651615
3.8993896923091595,57.30105096484813,7.7371682663416035,3.433424220636387,
3.656753264123897,96.90320697840656,6.656378453617435,3.994445708149817,3.1560195382427785
4.9488918580171095,95.88236389522167,5.294450675278769,2.5185649369298293,1.3208609006401097
7.345458038518729,94.37344701064413,5.767277757367982,,2.1425266113889276
6.087200309188865,81.27167250832967,8.953885595179347,3.126983435261098,0.5484127522973146
4.258771335827788,90.41341056081392,7.206492911302069,1.4213588328781879,2.153903906650824
6.54339742129669,53.451846845568745,6.17411939949894,2.297081521028349,
-0.6970852412601509,66.73945209453396,,3.3322277650568544,2.212151375958405
,65.68515623785781,5.778402718830515,2.752455505044222,
1.5205724424438007,81.78226609763067,9.251264545420568,0.08465525592815304,
4.275118117193736,67.79788867353203,9.029200802345088,1.346822675590134,
2.7606602107477123,57.42533908218404,6.300138893195835,0.5779027863784214,3.5026135506983436
2.4106370485581885,79.82335377067719,6.056994629453709,0.9318888483121563,0.43425257881123747
7.321653574757039,90.71919603345407,3.0728002019615803,3.6219579099653028,3.1669315719986115
4.064597597376217,69.10617472299866,4.777628842672948,0.1475731556430726,0.6830182039847856
5.693007763461432,56.61343575492408,4.990795337563366,0.879202847847695,0.14683193121851357
4.906158842241632,59.83440986564115,,1.2382774089529258,0.7422984109801911
5.954081654446243,61.8741652584692,6.510649443337961,2.4675362878655793,3.060172759881959
5.15364378212051,,4.981996768877138,2.136406760343462,1.62050429334744
2.4340155516228608,,6.578253936303164,,3.4900820673847277
6.99253363889428,80.04727422688595,7.758005721471022,,2.0988301647290633
4.012486833677375,84.80399307835197,7.791759024873381,0.9471921383844752,0.08900140770532383
1.886836202680498,68.12509922657566,4.150494578711678,2.0101185068066223,2.866854438407707
4.143769678068175,91.19988259399892,6.807604779274254,1.0847111428448137,0.4409316348849308
8.00151958126862,,4.924988834542584,3.7904100064308888,3.1575185338476977
6.7004434842269855,73.4520373759077,8.35259304571041,1.8554608857153903,
4.302695731184282,,8.176219624530248,0.23518406617854826,1.3817855432220538
4.301484591363143,59.00793238663096,5.652959160513312,2.9170656233465335,3.0450857185014413
4.356729897565235,,5.8509321963994,1.3153811528359585,3.8169254299056865
9.153495967121682,94.18419838439948,,2.61395572823299,1.4857358025869294
5.763870904463107,67.14648313795979,3.6208099079029914,1.118377482092928,3.317600880795743
5.8600832943821395,84.1935062454516,7.503952260160865,2.2829749669332795,0.7631690619033549
7.060566908063684,51.267430213196924,6.590733180489804,3.0886100192298587,3.2287190808099644
5.477578318053027,84.50234442047248,8.45526262385179,3.712034967098216,2.629976237025004
4.481915708358594,65.80506557734853,,1.0445085777323082,0.7709740288494737
4.607300301830043,52.787042679372085,6.071315577625103,,1.2100158414056463
4.856797481171872,80.49063807740585,4.740212112941327,1.8570656811437587,0.527083554388144
4.925555526980316,62.04019080365866,5.49356415475862,3.7086993509439554,1.5318680442572532
6.4552590872739595,69.340362102594,5.227027005897671,3.6055474272426284,0.8145945644931096
5.103891771614599,,8.493960518269668,0.3595131204025521,2.575991814521894
6.465280154431158,57.35816255474727,5.952607226872912,,3.978020416882235
4.838566839782835,64.89886177479218,7.18626352711692,1.982036709322553,0.04803665233705656
5.157270380632181,54.48797502800786,6.428854894207293,0.42647709122169397,2.1636792531491946
1.0035986309357847,95.54131323431577,5.09580210098078,,2.294666390196039
6.832655349404963,50.30235215919892,6.747549365242536,0.5935415128699106,3.6568351587232475
5.692976951795986,74.19301094321557,7.898654997795392,2.5441614205275433,2.02402133906775
6.996020219719305,56.162372906627574,5.188360911184971,3.797981726956647,2.17480567857967
-0.7925107563873786,65.38395447389743,8.213669186097068,3.986935081177526,1.8866112053135544
9.176749409561456,96.30297799091328,5.725418617783456,1.5009645299876593,1.0756172182459256
,58.08472766369934,6.275524110890739,2.396050548458449,0.2241165329956547
7.216365633475033,98.29161598591662,7.796024684515071,3.425070614096325,
2.9201881457489383,60.289718849471086,6.004845764170768,0.46984829118553595,0.21036588496271413
6.225547810125139,87.07830542334148,7.056362289003799,2.75825764420786,2.201969877863671
2.8931688736526877,77.33386324486558,6.5279637568178615,,1.2291745729691725
3.7524620786083895,94.22393637983797,7.194052010055728,0.8245846411206563,2.1344096061017113
8.828062707733572,77.69966277515655,3.4288913417147544,1.611014474989768,0.5371878575807467
4.6186351984733065,76.72796095781544,4.255477277187875,0.3038411478596674,3.7305198629574385
5.434865746359446,59.772900018419996,7.9239505090702576,2.781628594357223,3.5780849741997396
6.740135461377508,58.311468102582936,8.555772108473576,1.0109706749938123,0.759986036809138
5.991363775945209,95.82445755577571,5.634269944702718,1.245622580179512,
5.3008378102871525,66.39190994250171,6.633957471743298,0.48432519296585097,2.4539710874079184
5.729922004932451,68.6041127481448,7.442078879353453,3.458636455559567,
9.80683117047655,87.99118292141942,8.039826402488057,1.9737771171309544,1.4182712844646033
4.884762405932829,66.94117412114036,3.958484092493727,2.288587511145601,1.0044491472760244
5.402198093429935,97.60312233195015,,2.2777307323794185,3.6620669148667866
7.1013087920152245,86.89638844994002,6.501130930225187,1.641972458165367,3.410042545156821
7.211051865915968,79.871462128671,8.054710295854074,0.7701196617525579,2.319330965067455
7.37406061112076,94.04475802723763,10.747645725582242,2.9805309939935998,2.0813853474862967
6.277460444058369,52.48029541747414,6.657991409785423,0.5082250614306973,
2.713990174539033,62.85313460946044,4.889533806844017,0.415495161115242,3.7297111319152614
8.266863064602191,73.25181671104549,7.603402115801947,2.8405801503860135,3.8773205014066416
,61.34892697357605,8.981493684311065,0.8353480818079353,0.5015155364327506
5.605270930478066,87.1952593651076,7.162021181469251,1.2270910054113293,0.6422312430526809
3.4914482999612844,95.96040155268625,5.640027182268561,1.900909868006961,2.7069467947195465
,71.18850599654617,8.436990912220029,1.7974052669181848,2.1657379064393796
5.657524820606961,67.10663000559475,7.995318427747653,2.834316500259997,0.07386361957294385
5.642714430900546,,5.460878733706563,2.493727173773444,0.24790014395807747
5.84384150847057,72.24262164137704,7.572138426301513,2.5775846491274628,3.5523215290352206
8.227422538117294,74.45242002246417,8.495898351488309,2.8562173226218293,3.475483182157545
5.90706860302796,67.58249361709527,8.77283506383834,1.1704509096938613,1.4290836879841806
4.511686729418702,,6.900326537035816,1.2893332472018946,3.5642024677221387
6.928174336576714,78.44777416409254,6.462880830731022,1.7519909915822165,2.374700297591607
7.378940977849281,88.10872935908223,8.840910733121895,1.2298486921341043,3.2236225880756075
2.544784369726015,,5.184759245528673,3.9397514758834538,1.7097242846408571
6.194800139699716,67.09245209586291,7.657868936381508,,0.45359330937963493
6.402345484621796,71.684716566019,4.944960058953356,0.6586187530241183,1.734908250584065
4.404872993280016,92.42358872031323,8.598064408389405,0.022376623527478046,1.8291991919875916
7.751413626623239,68.16276758379051,6.612931726583258,0.17113307298907143,2.203776775362412
4.699888825934947,89.69675667259256,8.902874853471204,0.976253804171701,0.422330851617712
5.2511529069430845,97.04961612872185,7.73711913453329,,3.9656074521984457
4.65385635143226,81.16051865340035,5.165169654907105,2.1333524595702884,0.9765472832276254
5.031158095162935,87.08136437259444,9.136941598115865,3.4319808909094345,0.7942096141483717
2.8074498262095964,90.25486560205675,9.326867899641595,2.9470008836529096,2.107211675423746
2.1198982348114113,92.25198244483212,8.323429738898824,0.8624362523287616,2.1488327175795545
8.189010126449944,69.7526668928398,5.85761820244567,1.5971970241031435,1.759282951332977
3.3060773033633444,52.56317295879991,6.540979068463887,2.0315768381251105,3.087568585301018
,70.09381356183698,7.218140826108639,3.240823398013342,2.0666176029144108
,83.68781148920449,5.94443440100285,3.356486412424659,2.4387818205799365
3.7220765046209956,72.51751928903964,9.538519858694807,3.638873247631104,2.8949855416311423
2.3538204131850033,87.44815754301993,7.216489707589055,2.0369810020115007,0.10010040625546646
8.284030320272738,67.8491214734332,2.9449779293389646,,2.282576730180179
7.019634178685268,81.73720705520148,7.50903371913433,0.4472014849357486,3.536777884913477
3.6236993096445524,59.32099024269873,6.47776390477403,2.2611558398159284,0.06955497170173564
,,6.887610165822328,,
6.963530973983189,77.28479844065129,6.44707095132145,1.7268675401064444,3.70490980082332
4.350337232982755,60.203219427330026,8.21056962491003,2.5362020332268775,1.4126176091301512
0.0011885702528537934,64.59555867489036,8.679531667830071,1.0279437514151244,1.8349152968009634
47.909425725907425,87.43043542909162,,0.20874023118704432,3.926165572177251
2.220855066472808,74.13006178307603,6.491033219292762,0.040935425635030054,0.7972954358022952
1.7092025060862164,,6.9379941927862445,0.08863814217808619,0.26102075650002377
,98.36355951851488,7.029399424866442,,3.4376903634452174
