cpu_usage,ram_usage,battery,temperature,device_type,status
60.34320505410135,30.778545765449362,,50.3525055733259,,lagging
20.512126422530297,7.177780123737708,92.11389744602985,,office,lagging
64.42396422712545,,31.632734104024617,65.12694656847098,student,lagging
74.14347613431815,28.385245101099702,73.62286826271662,43.99309467231141,,lagging
93.96403793114433,15.077508634427865,,48.11027271566686,gaming,lagging
,2.2658781014327296,27.948584430133295,61.11215151528107,student,normal
,12.839169376802097,88.88593059651556,59.092820672123636,office,overheat
14.67434833627862,27.598151976862923,69.6023086203229,48.07603036819768,office,lagging
86.64390087339966,1.38001557728073,46.2991884178232,67.96897476009087,student,normal
16.143673853028506,18.590415150561284,21.125831756720004,42.349680358512934,,lagging
27.351179795654478,29.30828960759548,27.335610363292396,64.68349018963184,office,lagging
80.7982879783215,12.290706022413698,40.82441190790894,66.3666245816406,gaming,lagging
61.607845536340335,11.737676353967544,10.65961316513604,54.070771572378014,gaming,overheat
53.917622588637535,27.660186888390363,96.69960127293758,64.71071404240523,office,overheat
80.33084611653885,21.87148687736685,,55.77111368688548,student,
27.287529815950684,27.78455972627839,87.03673157412489,68.29918877709989,gaming,normal
,21.018809441931676,20.339145457776063,63.60654771236971,,overheat
27.3051367145139,,86.03017985643197,,gaming,
23.979498772285403,12.115227346618497,98.18694129720593,42.887905644166004,student,overheat
37.73973568033377,0.006334269025899175,98.77499097551782,56.096424610661074,gaming,normal
,,19.78523045193288,59.77371797911889,gaming,normal
41.23694903012293,7.1102758007070825,,69.3224967839823,student,overheat
73.5042704705131,22.53725605035743,24.67603030519089,45.39739859056493,office,overheat
88.84870227495091,25.394362537425017,96.4829551251449,57.29188939981689,office,lagging
,21.186718261222037,70.48213166526733,,office,normal
86.17941397687359,24.758225585679202,43.078858926928795,,student,overheat
85.3394645891945,18.465162122682244,28.05174789005369,71.45135731448224,student,lagging
42.171324639380835,19.83200699349266,14.822089609757716,48.331322702502,office,normal
27.78807635663888,12.157253933776673,47.00914285955516,55.688266202657516,gaming,
86.9438266522477,,85.26139332935254,,gaming,
98.10899378703141,12.547056728220081,,46.392617173240424,,normal
28.12431525531539,7.381552111976486,21.648805975801988,66.0673752626742,office,lagging
93.1058632050235,23.313517169898052,83.83517921176757,73.06353889881987,,normal
63.69703527097662,,73.42692471922385,61.64969347110938,,normal
53.33627409483286,29.867216715188437,44.62384859649914,70.34074739875774,gaming,lagging
48.45059955969361,8.753830838440113,46.261677848442915,,,normal
98.79576744371542,6.740243230978987,92.00151145949326,71.6085383037824,student,
30.86418842975386,25.72572528708775,38.93446331751436,75.41829381441288,gaming,normal
7.651702217523471,22.493721668867337,38.33741386589167,71.21654963386003,office,
60.48155382390552,,21.523302373460872,59.17311201788914,gaming,lagging
,,77.45141221922869,49.99044258668675,,overheat
53.747905781024926,11.507934727437132,5.890835865594635,36.299246892190965,student,lagging
74.44336746045141,3.733725492671553,27.287261765284477,51.954532163034784,gaming,overheat
4.575785884092031,20.199827692813514,35.91815872271471,61.46064712844795,,overheat
93.36257232469798,6.535906575373691,56.07844617875922,51.873491786051666,,overheat
55.782418329531325,12.525831628153206,,41.47906155502551,student,normal
4.907950614604905,31.98779539698283,29.28872221147826,61.60272765956106,office,normal
,23.18639295875192,82.02064632620292,,gaming,normal
3.2258504801863874,20.171190264727677,99.70799259513751,,office,normal
79.000646008161,17.569917565066888,14.318278415944008,65.95925887003976,student,normal
,21.442545565331972,60.006068118779545,68.17285854775372,office,lagging
33.00485228952592,21.249641609217083,10.501492151689762,49.84273063138829,office,lagging
57.1049949340026,11.584995667936077,23.32288295006516,,student,overheat
42.08562542644788,,49.29223317195985,60.11742928988457,office,normal
15.776621246396383,30.62654831103035,6.00850106257097,,student,overheat
42.36623902343845,31.86483587352982,63.45967286012747,59.90463230057926,gaming,overheat
69.78288982673587,16.11333426245787,,75.13038611514264,office,overheat
93.60712386579173,11.029261585135533,82.82814073742068,66.73921967488583,student,normal
68.8572455966895,13.505872221177363,26.425750605097832,62.22538074450906,gaming,lagging
81.70590504499324,29.751817113745354,9.294334536614468,59.199782275116995,office,overheat
77.85749094407723,21.007581065608115,73.65211886612205,52.65167078634981,gaming,lagging
,21.894350462967836,97.51763528659649,92.05516756338172,student,overheat
97.6936980311166,0.567655547860241,75.82916924407398,62.091028225070474,office,overheat
81.79870640000476,21.832525820357617,59.99762943336163,60.14309968825124,gaming,lagging
,25.856734582156307,4.607559073061951,62.150861640270584,student,overheat
80.16786733331656,19.424361808340784,51.23154341893182,61.03659291296538,student,overheat
29.42623284296646,,95.57388059908763,62.1768883871984,office,overheat
13.520427191017703,9.294649261713467,22.37906041956058,55.84004847205378,office,normal
21.73106393542349,29.161701998074783,57.28633315810693,55.35536217405038,gaming,overheat
7.9344521990873496,18.90282948844706,51.26794281236068,65.68454959047011,office,
,10.349848498681528,46.199793762848216,66.50446994928481,office,overheat
66.2443533999096,6.9877653218008895,16.317255889705596,57.51136337749581,,lagging
53.42583095963991,4.204346564031681,42.06773322542524,67.13116513332842,office,overheat
52.34806129683065,20.444432858954038,6.629623267006391,61.156327186325974,gaming,overheat
35.92790981907581,17.710028724722168,2.4229522458711017,61.54675331938864,gaming,lagging
52.084266225481514,9.503095294639579,11.093075959637277,60.350730477200294,,overheat
,12.448753630044184,33.98674870312036,50.67510112393376,gaming,normal
45.40350020870697,9.554942901769962,16.886661440256123,48.88347208428304,,overheat
,26.666653971671646,16.977366720942545,51.05272442966491,,
95.04620614070599,24.518107371894736,50.97715110042268,48.22190607138418,office,lagging
83.93279284805686,11.527362451547116,,36.08639957367601,office,normal
18.971168910953295,4.585251681860335,27.711401432197224,59.2654124222205,gaming,normal
53.821039739084185,,53.55116357909613,57.91866659816513,gaming,lagging
94.08695619336362,11.022309125490032,68.98193926314718,48.90656801273353,gaming,lagging
58.46045516612093,5.920897577801945,,62.7781509934296,student,overheat
26.22017381298364,,75.93621105453605,52.36798515147099,student,lagging
64.17836197691746,0.5007433821907838,89.19983360582012,56.42630455499976,student,overheat
27.257884233271778,17.70327064369485,67.02276859438402,75.17696793988887,student,overheat
83.12623982386587,1.4170926303552065,88.61768417147451,,office,overheat
80.93105753249438,18.045540442601826,12.360355177748627,62.82059131461908,,normal
64.83661781373965,25.304253646098093,,64.27261894753522,office,overheat
78.23125288101535,28.986732847005253,21.081823864471627,66.22076456546942,,overheat
16.215010672497243,22.325418685510524,89.88765385289919,150.0,gaming,lagging
23.55443796342379,16.535682305580025,82.93667224747495,50.26503486852441,gaming,lagging
32.89150173125144,15.549477238518033,81.30071336882793,,office,normal
9.567544600436761,6.215096281130979,89.66596655381453,30.104961013242097,,lagging
81.84051111373493,1.6733218097544658,48.977701491101314,60.837681846366095,student,lagging
62.15451829128645,,77.20097351963989,69.13884673873329,gaming,lagging
0.1331812670347987,31.954180971902407,6.75847982967368,69.12718905287095,student,normal
33.16271087435126,,,49.48872162659126,office,lagging
64.14515730899168,,50.120836659134746,55.13759700912684,gaming,lagging
68.06159846579806,14.945400866502123,,56.92711816123338,student,lagging
70.96673963867978,,,45.734704040904106,,lagging
91.86768443545652,29.7613464767199,19.212536719708485,62.05143445726165,gaming,overheat
11.996618792241854,6.747121108581233,17.870098939763402,44.89886698622419,,overheat
38.307602288210354,23.827978353775247,59.859743648470975,76.6159050711415,gaming,overheat
20.448502704664783,9.102454721125206,,,student,
82.72189815629504,22.133919078046304,64.64029282547176,83.42785138945543,gaming,normal
3.776146339715969,17.883716423786762,88.50012930219626,66.70362729235863,student,
17.06535596637807,9.596797565095681,,40.99344757351372,student,
48.61954628362376,30.715774227361614,32.8039759133787,69.86167671554983,student,lagging
3.9920273970454945,3.6923228332747975,52.06999134643209,50.899659976770614,gaming,lagging
50.26984577137297,6.636738897683074,3.239063130941233,68.46549456126252,gaming,
98.58745124579082,21.730655372813153,2.098663017985225,53.4220374289375,gaming,overheat
92.72249089375617,5.2642204941835615,69.56692215335849,60.86337290361098,gaming,normal
19.069446978953753,10.187432156076444,90.0786549700991,150.0,,lagging
43.328810556204566,20.41485785103012,42.72831695690813,58.29610599146916,,lagging
41.94502334611937,15.857057392221744,73.87714721047575,63.1184672156439,office,
14.513133218076412,30.233183923393156,11.94321649195067,,student,overheat
86.42056174061653,25.169142204611845,,64.61396866196192,office,overheat
68.68967360138936,20.171569655390027,,59.554002268087416,,lagging
94.20194809626949,7.08606875773226,79.85931650702294,59.86913146241616,office,lagging
81.53547927618263,11.124526675856963,47.21005609988984,66.0976404801669,gaming,lagging
46.53593594060469,5.5969503210515406,2.1205155694384303,69.96853280563658,student,lagging
31.277996203507097,21.347484995468314,32.45338203153323,56.88169153896408,,
52.132891135031876,9.528674577692449,80.95797119472311,56.66372847992333,student,lagging
66.84727957185116,,6.156732392106523,,gaming,lagging
,15.34762985554018,79.60192782628826,67.65398870080404,student,normal
26.78181228256188,16.629811442761905,5.453249168426422,57.92757625003421,student,normal
88.43301681816973,20.105378161434878,74.75559313921592,61.599653582938814,office,
61.89805166332685,27.4419315586712,,63.391110418481986,office,lagging
62.61861935843017,21.8202679082799,59.559808811885404,63.359116095361564,gaming,overheat
58.03750131298106,24.594366478874228,51.049047025807134,79.80097031203796,office,overheat
85.89750640395411,22.60104535118042,71.80653781351367,59.692288338824596,student,overheat
70.13413223363358,0.3860760799633347,37.77092368446324,76.01301202874427,gaming,lagging
56.18841973976285,12.816990229814945,78.32332441013891,33.324130721307625,gaming,normal
55.18560014622871,27.63610587707932,91.79528260151109,64.62610322760781,gaming,normal
99.11866385212394,31.130685824143885,,150.0,,lagging
47.07036204067736,12.028360450864643,8.85976138427661,70.68739021245786,office,normal
,,61.028572105636535,49.93823993872806,office,lagging
71.28045656823473,22.11854412782843,60.99216539626495,77.38888406334246,gaming,normal
99.83607223725505,7.27866397625467,53.78084317118345,67.03199224850961,,overheat
,8.55429227910632,4.634067206801184,51.84727922455541,student,overheat
74.73613296975145,13.019715098740825,82.52789667595383,39.926602791611245,gaming,overheat
,6.36970506055761,60.725692021214115,45.64185255203466,office,normal
85.12230108672541,18.251878784444497,0.1819235189786439,72.37828838051759,student,normal
36.9055868320618,8.125456180354547,,62.1590546570912,gaming,
65.93271368966866,12.209273348492552,69.73487938384015,70.03638427691418,student,normal
46.37463691481371,5.703495127717229,30.989796862679263,47.106125019440825,gaming,overheat
74.44287485061008,23.683881415253616,73.1196832887264,,student,lagging
6.414503352680212,,29.9155410037551,,student,overheat
21.228078617153123,23.701932300694708,61.788463049619565,67.66831641150779,gaming,overheat
56.23691939310702,31.226453716285512,14.893148826771485,63.92183889698106,office,normal
78.5262372490143,30.805088753643265,,63.61670426674525,gaming,lagging
66.70217461817009,23.035150778510054,38.30477512462216,64.97070036221007,office,normal
49.3982924508321,18.057366243971973,,75.81668420306303,,normal
41.29038246280381,23.076202605605644,49.02302863844214,52.3721003306881,,lagging
14.721771092484381,30.868219391305093,70.07883149388803,,,overheat
84.36161337791543,14.95904775877555,95.7281259861009,83.82741088354844,office,overheat
12.107309530735543,12.35520584366207,41.243216463422684,73.08285573505702,gaming,normal
94.41792623798075,0.18307593537542388,83.06808518313686,,,overheat
31.176052162674917,12.420422386457712,35.68592705688115,55.83213593887123,gaming,lagging
87.95387415546878,18.818527454688574,20.01096707412775,150.0,gaming,overheat
,4.180645313722188,80.19283327652843,,office,
,1.1826380972108268,23.786214821789997,51.63889722586353,office,lagging
62.43727946205989,12.128238976815148,53.98363314750837,58.36967504165532,student,
0.4359073708514738,21.23700123575517,62.95724488664377,62.702320077114024,office,normal
20.134813101778036,,,,gaming,lagging
70.1944602253018,23.011036359463283,,57.352538974741016,office,overheat
0.0017703204225560931,25.44438732017587,13.096313878711518,60.9642050477947,office,lagging
87.12359131199977,24.00949124398177,39.6098018597969,57.44873687496467,,lagging
21.649176932337433,6.325866327530154,43.063011838066615,73.97647383669114,,overheat
72.90610266860921,26.977796223633312,7.72320962191122,57.017690206639415,office,normal
36.088846846524014,0.871986849758251,,69.16398609479873,student,
88.49928650000348,,61.331345119993294,,gaming,lagging
53.91960110375316,,41.8815087264759,,office,
29.079841809060937,11.250937516394249,,56.877801079814255,student,overheat
87.02177562185123,0.45394345492637456,1.5555300497681057,66.74250467334723,gaming,normal
31.76031918732456,1.4546421529619984,38.08322099898637,70.6184498089395,office,
13.25723248096754,20.70093473694725,35.55683221965538,81.51223779677223,student,normal
86.09151646335572,18.19940869736086,71.22996687687547,69.68536344767932,gaming,overheat
79.46074769813633,12.756501318510537,69.7383025433655,69.28091376778815,student,overheat
67.08781613534315,,61.27844062004695,,gaming,normal
81.2274883867939,18.734841168946126,73.90449634681511,70.51413258206819,,overheat
,5.536948611433324,46.82904787530603,,student,normal
89.93181980586209,,55.01573981943777,49.794655428450724,gaming,
,8.745454116055278,21.309590581729545,,gaming,lagging
70.39038873366901,16.404940780879866,89.68013738927831,51.60471147955626,student,overheat
,23.95533396189544,33.39344974737539,73.28841942759232,office,normal
68.10804721972737,25.214466302315696,20.638858723232246,,office,normal
23.671033395848774,8.92516799711084,61.81938880027465,48.64627730120952,,lagging
44.91689125162044,29.19831771258461,,59.613780220812565,student,normal
68.72828734521376,22.752523806641616,50.401643076816214,,,
72.15141198272022,,,66.03334913672123,,overheat
58.59091932247343,30.915872233930603,14.125504244167574,50.57410678961503,gaming,overheat
16.23336816105071,17.24573495035701,36.53692410109907,,student,overheat
,27.518871646053462,66.09257622750671,66.69928324561086,,normal
25.22834435678173,11.948577616343712,,59.69194700040943,student,overheat
79.04514943607128,,,67.4335542939436,,
79.99397920180482,,30.769403938870088,65.98434746906408,,lagging
46.23276301388288,23.57663285014827,53.095035775505565,,gaming,lagging
74.58679732392085,4.136147222326734,84.91550899046443,71.13688861314768,gaming,
27.02640318211045,13.206466802091011,26.444083460305954,77.63508596076846,gaming,lagging
66.84202906301599,4.129044798779564,56.07537993221501,61.0735685290878,gaming,
80.30566779656587,10.054183600784071,88.30537065562218,61.67492870369278,office,normal
65.3568741160389,15.56220821761724,84.91370762622525,61.79781894427546,office,lagging
90.32080100189968,18.3754562710366,56.621678602838735,53.22740549941655,,overheat
,22.487431101901603,28.328073975082912,59.75328862316323,,lagging
94.79087260583458,8.004092949869744,95.20908082842948,,student,overheat
70.37317370436509,30.917698375443475,79.38907304781054,52.40142168609038,student,lagging
93.11271859077112,6.9914337429766,30.508063735542457,,student,overheat
,10.263836056188229,89.81365513970738,50.325656135334306,gaming,lagging
53.36866228738113,,14.49632633810709,,gaming,normal
6.0382413959511165,23.941649258241412,54.686915102999855,,gaming,overheat
,26.445342783651896,92.28303142449369,51.359642126118665,office,normal
90.9864830582613,12.857754952717798,99.89411836953117,68.51614659025435,student,normal
57.307571408484684,11.938295036843844,68.31947892558837,49.06870072796322,office,overheat
,1.5987342254920627,56.00227554805881,89.75634866372621,student,overheat
46.910385887804985,8.880868180990735,70.90054337443435,53.403750258979116,office,overheat
22.81732280166552,,96.96581113761866,66.4442104721655,gaming,lagging
,8.542153425348914,59.91018177666252,81.2243508212155,office,overheat
51.331201694584905,23.21945193990904,71.72522087458762,53.748187149845535,office,overheat
35.05499970893878,25.112447866048964,96.2527466511189,,gaming,overheat
,,29.58420542030693,,gaming,overheat
36.88005554045962,26.061008269385834,62.64988620251929,,office,overheat
19.141283372759197,3.6712289385634875,86.11855400120547,87.4410705707181,,normal
13.314452988029768,12.846809587948659,,60.88587121300822,office,overheat
54.56919152655826,19.62973293987235,15.175044424065176,,,
84.93862412716936,26.33140265926409,74.13730415671839,56.06173524109358,student,lagging
13.319999385534075,,94.09799768339923,51.27284328015589,,lagging
2.7352803159403027,3.014195520651267,46.414150787025335,,office,overheat
,25.776904576229448,0.9961333183921006,49.27148763282016,gaming,normal
74.66292779472454,3.2735882736639788,69.40486100379529,66.26891039654677,office,normal
86.63582229483757,4.790441965839868,90.51714545003277,57.742472515381905,,normal
77.52400267173691,14.826919923899919,9.825603619744271,,office,lagging
2.555758338148928,11.014300968914519,84.28325917941312,,gaming,
,25.22694814339861,48.127931725798575,,office,lagging
25.461625373933238,18.012489463797372,,,,lagging
8.966117470922441,31.811531945850646,72.22447757109228,70.05434057797181,student,lagging
80.28163501856346,,53.681286341036646,45.99453888619425,student,lagging
87.03152242551091,17.6164132854103,6.707465260698453,68.68387276464196,office,normal
50.46925255363938,,30.107090601861564,66.97179492433693,office,normal
53.208052350569915,17.04381133013791,53.91456815973622,54.82572016385522,gaming,normal
,31.82841093661674,35.95307203009194,61.71550024565061,student,normal
33.08166651918457,28.41031222155249,81.62955404717269,52.57095939556089,student,overheat
62.56686548672615,20.78845177716487,98.00846237142568,73.22054310129897,gaming,normal
37.54994079009035,21.01779307035294,97.30458436388098,72.95479034960466,gaming,lagging
73.01039477682278,15.427381758944307,80.2504443912441,74.4047276485274,student,overheat
25.100352936980986,23.55627511150208,91.64141417486108,66.45173726657215,gaming,lagging
25.2652462914301,,67.94496837741417,54.80890977035095,student,overheat
75.55274632343522,15.760845821469143,,36.03447170556029,,lagging
77.41068945280153,10.97685746432063,34.72425205471134,,student,overheat
3.1843726534326433,18.83665449744664,37.127888114618145,52.12153885266736,gaming,lagging
83.95964846839709,21.872928151095444,,40.44034143541555,student,overheat
,,21.31651593271078,67.86377959845501,student,normal
56.6631433278165,20.237970738929253,48.591718345792145,62.15990217490869,,lagging
30.988461615934813,12.696451099314714,69.37248260207483,53.043378569142874,gaming,normal
8.668881455037914,5.611490085477595,3.140274440683144,52.6145852870363,student,
4.1756832746670085,2.8290896305569895,52.761155333739154,62.25673800906681,student,
47.01609431855825,20.751969622855594,88.76719450651844,150.0,gaming,lagging
84.04180044031658,3.279739585958364,25.630743934912193,,gaming,
20.873024037883216,4.056447352092139,28.062978450014995,61.87194516009729,student,normal
,20.34540482471088,78.2158487414646,43.80853407114491,office,lagging
47.340880622674106,19.656543388652427,20.530982574663305,64.46640254654233,gaming,
41.71253960635802,13.833297922044363,61.02159316443668,54.140893674737235,,normal
86.59719868135122,12.3668231155369,50.41366648858101,54.5055414105653,office,
,3.1341013998691203,12.229880765475077,,office,overheat
20.838473758463273,12.238671108086987,66.34094145896661,57.79048836318753,office,overheat
,0.34295797454291943,34.67272030705121,60.81592063189491,gaming,overheat
25.189475095096913,16.598743477843502,,60.32035510174771,student,overheat
97.54997856805505,19.868003653465795,,69.41904222149691,,lagging
,10.100548322474854,,65.54227992471908,gaming,lagging
47.30663478364312,11.515624465842016,34.4563646402381,66.32891521242453,student,lagging
89.78101727379028,18.027271475178694,72.68817395821847,53.06975021222342,gaming,lagging
42.3074135120803,22.739059172586988,17.042524432355897,69.6954212554861,office,normal
40.9451613549878,14.035416348310513,,68.11592488568861,gaming,normal
16.991080829549567,13.350596686950205,30.464813177465054,63.94102145799389,office,lagging
36.814459491275805,30.988151182768142,75.76398602202089,48.40771185997311,student,
,21.575217395976065,65.30511269857891,51.42121766274043,student,overheat
0.796452077030696,,49.76413333994905,,gaming,
85.92120532153889,26.906486503874252,70.29666306669505,70.62129716982213,office,overheat
51.43230463790099,13.834704902132387,25.206000726233736,66.01036745314904,gaming,
,24.28169422905923,26.509475814246308,62.98301848096055,gaming,overheat
59.56012073106947,23.468299931443422,61.47064963550789,,student,lagging
93.59860670561946,7.302766148027182,53.58533375255576,81.62429332554045,gaming,overheat
41.58560842230186,28.63290278868777,,63.845079304767765,,lagging
24.433623868467226,8.368877258550338,40.1809801622336,51.57894244320115,gaming,overheat
18.118850866968884,25.73810708162044,87.7323071793294,59.23606901168284,student,overheat
39.08856370780437,19.52079910953447,57.2358972854623,64.19445520594367,,lagging
69.40620618392389,19.89897274599672,73.71324730527621,50.14021165257015,gaming,normal
,30.9502256649869,38.84019747470637,,gaming,overheat
62.74627399536495,25.047351643753153,11.965147388964148,53.46536411703072,gaming,overheat
10.929999237980581,13.216100832756734,,52.61250083501345,gaming,lagging
39.83293723138186,0.9971551110742816,55.12617656293176,63.5970816252229,,overheat
,5.089605769905251,55.71809097145422,54.319482413036376,student,lagging
,15.90325627393327,65.2190140217261,67.15613923896298,gaming,normal
68.47516452045824,23.970496228631838,5.95572981999778,63.099202123344426,office,normal
80.53044194750096,4.3281203136563065,49.954488400947604,,,overheat
77.97515388329026,0.72408581170831,31.795221230905213,61.07022141917327,student,lagging
87.2117356232656,,,65.97079712719095,office,normal
36.066878748780255,31.90658458857777,,,office,overheat
78.44094166818043,8.856920690067277,87.32044408795984,72.48920479343602,student,lagging
25.61837691939366,18.01552844758932,28.318023059365405,65.77911834388388,,
80.97632175672496,20.711668659471712,93.2924301222133,66.64197341547761,office,normal
24.0280220172175,20.079763809900008,86.38947527988644,61.150633081659265,student,overheat
79.12879692000789,23.653594366823853,40.868762143350224,,student,
84.38897741700775,,38.27685980186555,77.676289536768,gaming,
,20.0350165632291,81.64598053573647,,student,normal
,29.72804162929745,26.959291814218446,,gaming,
39.95292669553516,24.764048305741962,82.10724356620884,53.6928767862667,student,normal
,,95.97151399605195,59.974911497828536,office,normal
92.92906650187233,1.342687722371437,35.40743568105198,61.27867150205465,gaming,overheat
96.2224395233565,,32.09090874249356,53.93710700296328,office,overheat
41.04034905310036,11.00948822718481,,,gaming,overheat
87.48241085970162,7.486378423683288,76.89595012916975,68.70407119248867,gaming,
83.82332579224881,,36.31954613274731,55.92498207833201,student,
95.96004787913039,15.63344917841128,42.38862021507111,89.45010857207856,student,overheat
7.564252967978091,2.3716434528972634,8.90441090993843,,office,
28.321546025504674,20.088709613464157,97.11735224861002,58.80869845492007,office,
56.742298471242094,4.8959247302867475,,,student,overheat
87.39709165516769,,73.43339579452832,,student,lagging
,30.372666408212655,59.85159748563531,74.38458077429901,,normal
,2.4790982368418923,18.468478178663574,,office,
5.337151532364903,11.709203321572641,,62.669187267822764,office,normal
31.084631425248787,2.234252263965928,2.772546032432155,60.551150338793086,student,
55.49754520063208,10.591526418532233,69.33476628935021,54.0817013576667,student,
88.21457095666221,,84.78322262072996,61.16238579819209,office,lagging
48.43994634483993,18.50997441853229,37.82673197774301,53.501127668941635,office,overheat
49.91630633821509,15.241128315159887,63.77231360048836,51.834924270163285,student,overheat
96.36854731815858,30.313612661207028,48.16634088274915,,,
33.98941704554683,27.46116219744951,78.27274535741502,38.40763172052518,,lagging
65.05884192340329,19.619138460017176,59.24348124198809,53.87081662866505,gaming,lagging
32.60969928927562,26.843087109432172,37.62270218055921,45.88963320253084,student,normal
25.62773619476635,10.414771217692198,51.36865736255639,53.80256604358597,,overheat
32.61593954712577,22.54150558958723,67.05428276083309,57.738339400586675,office,
,11.265880623849512,84.62491236436581,67.16570447668849,student,overheat
24.699832161996362,11.231761852853882,44.78037596251618,54.36154137984898,gaming,lagging
8.367179738369613,23.672133297013378,0.5612669740506449,57.2967258820599,office,normal
28.98799771518282,0.18080559360349824,2.9701243271204936,51.1366532658395,student,normal
5.0648132513785304,21.85271275205865,19.181581098179734,69.686448616973,gaming,overheat
36.61470493495314,3.3455672566651558,,42.15940202233514,student,overheat
37.40054015246873,10.526616972520905,84.6386987929764,61.09861499558207,student,lagging
46.83376517828716,28.250670942225728,40.04626009970499,,student,normal
,21.449903831724175,87.94555193933415,88.88562973634728,,normal
,30.422549977256455,2.2053965161938582,55.11207892706622,office,lagging
32.49800981536342,,99.03837833623908,63.40358844466286,,lagging
70.95619213023106,,84.56933873916658,40.87812603145696,,normal
54.76054807848285,11.897048589333885,85.0324849031916,63.90951269845962,student,lagging
94.49309401619831,18.705443796149975,45.73867704566894,69.09289440569135,gaming,normal
,,21.851509550068947,54.59420756273994,office,normal
91.76940738494785,16.470457682065465,55.916913647805174,,,normal
4.671441530042686,23.02587320775854,11.894266565409751,57.85843471712687,office,lagging
,,,64.53844473936553,,normal
,18.877036127396007,,52.57704657661085,student,overheat
73.48020179601612,,,,gaming,overheat
55.16537241520594,18.361858594051853,,,office,overheat
83.13482011358523,4.236083227754715,36.856527736840384,73.40590418572322,gaming,normal
95.21553107983173,24.61565007368647,44.55562401284242,68.2024198115224,student,normal
52.23909285222676,10.811208643426475,62.34676810848513,81.8004236768548,student,lagging
2.4784468462466513,,47.30697179399088,53.326114841306946,gaming,normal
3.8105445309530195,,70.48373967445006,48.95037124734411,,lagging
50.24140110292608,28.790210786581735,3.4541133198020657,68.07620557169702,gaming,normal
,,48.13880141267184,39.7241208660545,,lagging
73.28959829976587,21.323941278974978,5.094082395920074,61.070114020385795,student,lagging
13.236502418609518,28.76356707848908,30.986880766757107,46.825605165976015,gaming,lagging
14.851193240465799,12.25428980972396,45.48198197365709,,office,normal
60.086766855472376,7.5799190213313175,,62.763126958059836,student,overheat
12.749901241084494,21.689700963432543,,46.2739970475247,gaming,lagging
5.323989268569617,2.580619577864198,62.87582131762638,58.114569719579116,office,
35.237708506824006,10.050521589473966,91.45541824320514,59.38593887753907,gaming,overheat
15.30646129264902,16.32834553094621,83.78560370833571,52.9216499025221,student,
85.14138987757335,18.059135593444267,50.39434533801822,60.3055314464898,student,normal
21.351870182475395,26.438338356580882,44.36407060386421,66.01471733306592,gaming,normal
17.68359533468781,23.332888995904646,88.3067890318719,57.86715312708282,student,lagging
73.18573260437302,,52.75442280814195,52.177092154810374,gaming,overheat
30.057742619083783,21.41082838253632,73.58973677787327,,,overheat
,6.294789236880778,15.950839004832106,,student,lagging
,30.03148476609485,89.41643661293071,56.49181773594213,office,lagging
9.456022838976086,,,52.12043804674859,office,
60.27547806701905,24.23664057316571,87.20667306989631,,,normal
91.75837828526187,21.8862153085253,49.859273196466226,66.34815680699143,office,overheat
,9.68485274806942,92.04675166119318,70.18528502701044,gaming,overheat
,10.843249408118684,70.41943174519194,57.36636537338539,student,overheat
18.499242353001645,26.462942137218917,67.22445309489426,,gaming,lagging
57.72607129614361,,16.513070133148876,58.73078275285619,,overheat
64.28471862873906,11.94226283126319,55.858581467582404,58.02556770083739,student,lagging
88.16505331543617,26.48501769388653,70.16201314488843,60.384210844162006,,lagging
37.965190337125776,26.39700307957184,,75.5973590446378,gaming,lagging
97.29443447705287,,89.729268970537,68.44735652500398,office,
51.49711532459321,5.990939430059196,,150.0,gaming,lagging
98.5413428941602,8.24397025299507,10.274179000106209,150.0,,normal
82.77276642666203,3.3334678760284504,28.10322978972357,91.76588931987834,student,
,14.260615993169623,88.70801223448566,66.4642453960181,student,
68.8321676092595,18.274204807631488,91.28133575351363,69.74307394611967,,normal
7.278767270675268,4.64384579296669,41.206100797582245,91.25512723872717,student,normal
73.09792880029822,27.460604473286093,48.64778202810398,73.54993016951416,student,normal
16.63250013507156,21.26856126483338,,62.54716476179464,gaming,
77.42873213524497,22.89718123211818,12.387705522735782,67.64642150148846,student,lagging
13.462547229436339,22.445296191390053,4.493879113765309,65.81258953045676,office,lagging
8.954191432379632,10.282242516094072,61.88525962968373,65.24817616079758,gaming,lagging
55.410505396040364,,7.530545735437533,64.78301104574001,office,lagging
48.10102955586053,,5.105029644590053,60.65492803475568,gaming,
60.32630712430675,,22.824021025208395,63.56181425272682,gaming,
81.5865441421782,7.940053889707098,94.11004146533021,,gaming,overheat
77.8618222816526,23.1043949648724,43.70410779853957,58.93542158810989,office,
58.06081018549464,0.15330380212153827,43.71333760794825,63.8122850177566,gaming,
17.29915423317816,14.751365034202006,66.65101841543466,37.013756187999284,office,
,29.168884249437927,12.039937025017334,39.319972011778006,,lagging
27.24519046708369,,27.71266496021615,71.99528293762407,office,normal
51.6258240342337,27.05564213900159,21.529053384297868,42.29932531235755,student,overheat
49.79725937608613,,,75.72925495407524,student,lagging
17.357280471834212,25.6931190741513,41.74856851995663,68.11180301755871,office,
,31.064283154811832,60.170554801907905,50.85040042682938,gaming,overheat
91.59376253557664,,72.16950178277669,,gaming,overheat
48.36283583518507,7.844782674758449,90.04014069619383,52.58523861081347,,overheat
59.219671465313105,0.3401378643184785,,41.31792558456928,gaming,overheat
